city,timestamp,date,hour,month,day_of_year,is_daylight,temperature,humidity,wind_speed,cloudcover,uv_index,solar_elevation_deg,solar_azimuth_deg,solar_angle,cloud_factor,temp_efficiency,uv_factor,clear_sky_ghi_wm2,ghi_wm2,poa_irradiance_wm2,cell_temperature_c,production_kw,hourly_production_kwh,solar_potential,load_kwh,system_hourly_kwh,self_consumed_kwh,grid_export_kwh,grid_import_kwh
Turin,2026-09-28T06:00:00+02:00,2026-09-28,6,9,271,0,10.48,91,5.82,64,0.0,-15.98,180.0,0.0,0.826121,1.0,0.0,0.0,0.0,0.0,10.48,0.0,0.0,0.0,0.306322,0.0,0.0,0.0,0.306322
Turin,2026-09-28T07:00:00+02:00,2026-09-28,7,9,271,0,10.05,86,5.07,56,0.0,-5.473,180.003,0.0,0.888102,1.0,0.0,0.0,0.0,0.0,10.05,0.0,0.0,0.0,0.395616,0.0,0.0,0.0,0.395616
Turin,2026-09-28T08:00:00+02:00,2026-09-28,8,9,271,1,11.21,84,6.87,50,0.5,5.079,331.961,0.088522,0.92234,1.0,0.05,49.91,40.17,59.44,13.07,0.127323,0.127323,0.127323,0.404602,0.127323,0.127323,0.0,0.277279
Turin,2026-09-28T09:00:00+02:00,2026-09-28,9,9,271,1,12.11,85,7.48,55,1.8,15.298,324.906,0.263841,0.893502,1.0,0.18,231.65,180.1,231.0,19.33,0.494794,0.494794,0.494794,0.334172,0.494794,0.334172,0.160622,0.0
Turin,2026-09-28T10:00:00+02:00,2026-09-28,10,9,271,1,14.44,81,6.36,50,3.3,24.749,327.164,0.418639,0.920921,0.990837,0.33,399.24,325.85,411.14,27.29,0.872596,0.872596,0.872596,0.250521,0.872596,0.250521,0.622075,0.0
Turin,2026-09-28T11:00:00+02:00,2026-09-28,11,9,271,1,14.67,78,5.72,49,4.5,32.845,333.481,0.542367,0.925828,0.971872,0.45,534.14,444.08,555.46,32.03,1.15633,1.15633,1.15633,0.204746,1.15633,0.204746,0.951584,0.0
Turin,2026-09-28T12:00:00+02:00,2026-09-28,12,9,271,1,15.73,77,7.69,59,5.1,38.799,343.274,0.626591,0.868449,0.961841,0.51,626.17,492.48,601.99,34.54,1.240257,1.240257,1.240257,0.196992,1.240257,0.196992,1.043265,0.0
Turin,2026-09-28T13:00:00+02:00,2026-09-28,13,9,271,1,15.95,75,7.61,40,6.1,41.726,355.78,0.665574,0.960766,0.9437,0.61,668.81,585.99,740.05,39.07,1.495934,1.495934,1.495934,0.208132,1.495934,0.208132,1.287802,0.0
Turin,2026-09-28T14:00:00+02:00,2026-09-28,14,9,271,1,16.75,73,7.24,47,5.8,41.045,9.069,0.656657,0.935421,0.944166,0.58,659.05,569.56,710.67,38.96,1.43727,1.43727,1.43727,0.230531,1.43727,0.230531,1.206739,0.0
Turin,2026-09-28T15:00:00+02:00,2026-09-28,15,9,271,1,16.23,78,9.42,59,4.8,36.902,20.729,0.60045,0.866537,0.963739,0.48,597.59,466.59,570.8,34.07,1.178309,1.178309,1.178309,0.270421,1.178309,0.270421,0.907888,0.0
Turin,2026-09-28T16:00:00+02:00,2026-09-28,16,9,271,1,16.48,71,8.07,49,4.1,30.052,29.279,0.500781,0.928875,0.96772,0.41,488.75,422.61,530.84,33.07,1.10036,1.10036,1.10036,0.335843,1.10036,0.335843,0.764517,0.0
Turin,2026-09-28T17:00:00+02:00,2026-09-28,17,9,271,1,14.2,77,8.34,45,2.8,21.373,34.214,0.364444,0.943608,0.996584,0.28,340.35,290.71,373.02,25.85,0.796275,0.796275,0.796275,0.423096,0.796275,0.423096,0.373179,0.0
Turin,2026-09-28T18:00:00+02:00,2026-09-28,18,9,271,1,14.0,81,6.39,56,1.3,11.58,34.378,0.200729,0.890432,1.0,0.13,164.27,129.44,169.45,19.3,0.362969,0.362969,0.362969,0.51019,0.362969,0.362969,0.0,0.147221
Turin,2026-09-28T19:00:00+02:00,2026-09-28,19,9,271,1,12.32,86,7.25,50,0.1,1.191,12.236,0.020794,0.92363,1.0,0.01,1.34,1.07,2.55,12.39,0.005457,0.005457,0.005457,0.564025,0.005457,0.005457,0.0,0.558568
Turin,2026-09-28T20:00:00+02:00,2026-09-28,20,9,271,0,11.9,77,8.09,54,0.0,-9.387,179.999,0.0,0.896815,1.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.559057,0.0,0.0,0.0,0.559057
Turin,2026-09-28T21:00:00+02:00,2026-09-28,21,9,271,0,11.03,92,7.62,66,0.0,-19.781,180.0,0.0,0.813145,1.0,0.0,0.0,0.0,0.0,11.03,0.0,0.0,0.0,0.493889,0.0,0.0,0.0,0.493889
Turin,2026-09-28T22:00:00+02:00,2026-09-28,22,9,271,0,9.91,89,7.25,56,0.0,-29.552,180.0,0.0,0.886909,1.0,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.392031,0.0,0.0,0.0,0.392031
Turin,2026-09-28T23:00:00+02:00,2026-09-28,23,9,271,0,8.74,92,6.25,53,0.0,-38.093,180.0,0.0,0.905142,1.0,0.0,0.0,0.0,0.0,8.74,0.0,0.0,0.0,0.286664,0.0,0.0,0.0,0.286664
Turin,2026-09-29T00:00:00+02:00,2026-09-29,0,9,272,0,10.33,82,8.22,52,0.0,-44.925,180.0,0.0,0.912519,1.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.098703,0.0,0.0,0.0,0.098703
Turin,2026-09-29T01:00:00+02:00,2026-09-29,1,9,272,0,11.64,77,6.39,46,0.0,-48.15,180.0,0.0,0.940349,1.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0,0.098894,0.0,0.0,0.0,0.098894
Turin,2026-09-29T02:00:00+02:00,2026-09-29,2,9,272,0,11.68,76,7.08,38,0.0,-47.367,180.0,0.0,0.966366,1.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.100331,0.0,0.0,0.0,0.100331
Turin,2026-09-29T03:00:00+02:00,2026-09-29,3,9,272,0,10.43,87,7.63,49,0.0,-42.787,180.0,0.0,0.928199,1.0,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.107907,0.0,0.0,0.0,0.107907
Turin,2026-09-29T04:00:00+02:00,2026-09-29,4,9,272,0,11.98,82,5.19,50,0.0,-35.41,180.0,0.0,0.920478,1.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.1354,0.0,0.0,0.0,0.1354
Turin,2026-09-29T05:00:00+02:00,2026-09-29,5,9,272,0,11.86,87,8.1,53,0.0,-26.293,180.0,0.0,0.906628,1.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.202429,0.0,0.0,0.0,0.202429
Turin,2026-09-29T06:00:00+02:00,2026-09-29,6,9,272,0,12.73,83,8.12,38,0.0,-16.211,180.0,0.0,0.968609,1.0,0.0,0.0,0.0,0.0,12.73,0.0,0.0,0.0,0.306842,0.0,0.0,0.0,0.306842
Turin,2026-09-29T07:00:00+02:00,2026-09-29,7,9,272,0,14.11,81,8.49,53,0.0,-5.697,180.004,0.0,0.90489,1.0,0.0,0.0,0.0,0.0,14.11,0.0,0.0,0.0,0.396288,0.0,0.0,0.0,0.396288
Turin,2026-09-29T08:00:00+02:00,2026-09-29,8,9,272,1,14.38,75,5.99,51,0.4,4.85,333.864,0.084547,0.918783,1.0,0.04,46.2,38.77,59.23,16.23,0.126876,0.126876,0.126876,0.405289,0.126876,0.126876,0.0,0.278413
Turin,2026-09-29T09:00:00+02:00,2026-09-29,9,9,272,1,16.74,66,5.21,46,1.8,15.053,325.806,0.259716,0.938153,0.999585,0.18,227.22,202.66,267.55,25.1,0.572855,0.572855,0.572855,0.334739,0.572855,0.334739,0.238116,0.0
Turin,2026-09-29T10:00:00+02:00,2026-09-29,10,9,272,1,16.82,65,5.7,33,3.5,24.476,327.766,0.414308,0.978548,0.972064,0.35,394.53,369.63,485.16,31.98,1.010176,1.010176,1.010176,0.250946,1.010176,0.250946,0.75923,0.0
Turin,2026-09-29T11:00:00+02:00,2026-09-29,11,9,272,1,18.06,66,7.42,37,4.7,32.533,333.924,0.537789,0.968818,0.949175,0.47,529.14,489.12,628.71,37.71,1.278242,1.278242,1.278242,0.205093,1.278242,0.205093,1.073149,0.0
Turin,2026-09-29T12:00:00+02:00,2026-09-29,12,9,272,1,19.52,65,7.34,32,5.8,38.444,343.576,0.621743,0.981616,0.92789,0.58,620.87,582.58,752.28,43.03,1.495186,1.495186,1.495186,0.197326,1.495186,0.197326,1.29786,0.0
Turin,2026-09-29T13:00:00+02:00,2026-09-29,13,9,272,1,18.59,64,6.91,44,5.9,41.334,355.913,0.660449,0.946145,0.93059,0.59,663.2,604.27,760.55,42.35,1.516018,1.516018,1.516018,0.208486,1.516018,0.208486,1.307532,0.0
Turin,2026-09-29T14:00:00+02:00,2026-09-29,14,9,272,1,20.46,59,6.88,43,5.9,40.637,9.009,0.651269,0.953095,0.921394,0.59,653.16,612.57,774.07,44.65,1.527725,1.527725,1.527725,0.230922,1.527725,0.230922,1.296803,0.0
Turin,2026-09-29T15:00:00+02:00,2026-09-29,15,9,272,1,18.82,68,6.6,45,5.2,36.5,20.485,0.594829,0.942141,0.941729,0.52,591.45,526.53,663.96,39.57,1.339336,1.339336,1.339336,0.27088,1.339336,0.27088,1.068456,0.0
Turin,2026-09-29T16:00:00+02:00,2026-09-29,16,9,272,1,18.98,69,9.4,39,4.2,29.668,28.857,0.494975,0.963544,0.954029,0.42,482.41,435.9,560.42,36.49,1.145227,1.145227,1.145227,0.336413,1.145227,0.336413,0.808814,0.0
Turin,2026-09-29T17:00:00+02:00,2026-09-29,17,9,272,1,17.37,63,7.54,31,2.9,21.009,33.56,0.358511,0.982205,0.977833,0.29,333.91,317.05,421.39,30.54,0.882605,0.882605,0.882605,0.423814,0.882605,0.423814,0.458791,0.0
Turin,2026-09-29T18:00:00+02:00,2026-09-29,18,9,272,1,18.27,62,6.6,48,1.3,11.229,33.211,0.194739,0.932415,1.0,0.13,157.93,142.93,193.33,24.31,0.414104,0.414104,0.414104,0.511056,0.414104,0.414104,0.0,0.096952
Turin,2026-09-29T19:00:00+02:00,2026-09-29,19,9,272,1,16.23,74,8.72,53,0.0,0.849,8.445,0.014818,0.907455,1.0,0.0,0.3,0.25,0.76,16.25,0.001636,0.001636,0.001636,0.564982,0.001636,0.001636,0.0,0.563346
Turin,2026-09-29T20:00:00+02:00,2026-09-29,20,9,272,0,15.76,72,9.54,53,0.0,-9.729,179.999,0.0,0.90703,1.0,0.0,0.0,0.0,0.0,15.76,0.0,0.0,0.0,0.560006,0.0,0.0,0.0,0.560006
Turin,2026-09-29T21:00:00+02:00,2026-09-29,21,9,272,0,13.25,83,7.26,40,0.0,-20.13,180.0,0.0,0.961408,1.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.494727,0.0,0.0,0.0,0.494727
Turin,2026-09-29T22:00:00+02:00,2026-09-29,22,9,272,0,13.42,78,6.15,51,0.0,-29.917,180.0,0.0,0.915862,1.0,0.0,0.0,0.0,0.0,13.42,0.0,0.0,0.0,0.392697,0.0,0.0,0.0,0.392697
Turin,2026-09-29T23:00:00+02:00,2026-09-29,23,9,272,0,12.15,78,6.9,47,0.0,-38.479,180.0,0.0,0.936049,1.0,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.287151,0.0,0.0,0.0,0.287151
Turin,2026-09-30T00:00:00+02:00,2026-09-30,0,9,273,0,11.32,77,7.05,35,0.0,-45.329,180.0,0.0,0.976035,1.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.098871,0.0,0.0,0.0,0.098871
Turin,2026-09-30T01:00:00+02:00,2026-09-30,1,9,273,0,9.33,80,7.13,29,0.0,-48.554,180.0,0.0,0.986981,1.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0,0.099063,0.0,0.0,0.0,0.099063
Turin,2026-09-30T02:00:00+02:00,2026-09-30,2,9,273,0,10.36,86,8.11,45,0.0,-47.744,180.0,0.0,0.94411,1.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.100502,0.0,0.0,0.0,0.100502
Turin,2026-09-30T03:00:00+02:00,2026-09-30,3,9,273,0,9.95,90,6.84,48,0.0,-43.116,180.0,0.0,0.932232,1.0,0.0,0.0,0.0,0.0,9.95,0.0,0.0,0.0,0.10809,0.0,0.0,0.0,0.10809
Turin,2026-09-30T04:00:00+02:00,2026-09-30,4,9,273,0,11.0,77,7.44,42,0.0,-35.693,180.0,0.0,0.953738,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.135631,0.0,0.0,0.0,0.135631
Turin,2026-09-30T05:00:00+02:00,2026-09-30,5,9,273,0,11.96,83,8.54,34,0.0,-26.543,180.0,0.0,0.97616,1.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.202774,0.0,0.0,0.0,0.202774
Turin,2026-09-30T06:00:00+02:00,2026-09-30,6,9,273,0,13.15,82,7.13,42,0.0,-16.442,180.0,0.0,0.953568,1.0,0.0,0.0,0.0,0.0,13.15,0.0,0.0,0.0,0.307364,0.0,0.0,0.0,0.307364
Turin,2026-09-30T07:00:00+02:00,2026-09-30,7,9,273,0,12.63,80,6.42,36,0.0,-5.921,180.006,0.0,0.971638,1.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0,0.396962,0.0,0.0,0.0,0.396962
Turin,2026-09-30T08:00:00+02:00,2026-09-30,8,9,273,1,13.9,74,8.42,45,0.4,4.621,335.695,0.080561,0.944572,1.0,0.04,42.53,36.91,59.47,15.75,0.127379,0.127379,0.127379,0.405979,0.127379,0.127379,0.0,0.2786
Turin,2026-09-30T09:00:00+02:00,2026-09-30,9,9,273,1,16.65,70,6.66,29,1.9,14.808,326.694,0.255572,0.986921,0.997671,0.19,222.77,205.97,285.7,25.58,0.610538,0.610538,0.610538,0.335309,0.610538,0.335309,0.275229,0.0
Turin,2026-09-30T10:00:00+02:00,2026-09-30,10,9,273,1,16.05,74,5.68,30,3.5,24.202,328.36,0.409954,0.985001,0.977062,0.35,389.79,352.9,469.81,30.73,0.983247,0.983247,0.983247,0.251374,0.983247,0.251374,0.731873,0.0
Turin,2026-09-30T11:00:00+02:00,2026-09-30,11,9,273,1,17.98,61,6.73,33,4.8,32.221,334.361,0.533186,0.978415,0.946839,0.48,524.11,498.97,649.89,38.29,1.318064,1.318064,1.318064,0.205443,1.318064,0.205443,1.112621,0.0
Turin,2026-09-30T12:00:00+02:00,2026-09-30,12,9,273,1,18.74,63,7.89,28,5.8,38.088,343.874,0.616869,0.987888,0.928948,0.58,615.54,588.13,768.66,42.76,1.529476,1.529476,1.529476,0.197662,1.529476,0.197662,1.331814,0.0
Turin,2026-09-30T13:00:00+02:00,2026-09-30,13,9,273,1,17.85,64,9.52,29,6.2,40.943,356.042,0.655302,0.986019,0.927159,0.62,657.57,623.92,811.4,43.21,1.611423,1.611423,1.611423,0.208841,1.611423,0.208841,1.402582,0.0
Turin,2026-09-30T14:00:00+02:00,2026-09-30,14,9,273,1,18.07,71,6.76,35,6.0,40.23,8.948,0.645864,0.974523,0.933098,0.6,647.25,588.1,756.84,41.73,1.512693,1.512693,1.512693,0.231316,1.512693,0.231316,1.281377,0.0
Turin,2026-09-30T15:00:00+02:00,2026-09-30,15,9,273,1,18.52,63,7.62,35,5.4,36.1,20.24,0.589199,0.974182,0.936986,0.54,585.3,550.83,711.48,40.75,1.427957,1.427957,1.427957,0.271341,1.427957,0.271341,1.156616,0.0
Turin,2026-09-30T16:00:00+02:00,2026-09-30,16,9,273,1,19.25,63,7.82,38,4.2,29.286,28.437,0.489168,0.966466,0.951161,0.42,476.08,443.4,574.64,37.21,1.170765,1.170765,1.170765,0.336986,1.170765,0.336986,0.833779,0.0
Turin,2026-09-30T17:00:00+02:00,2026-09-30,17,9,273,1,17.87,71,8.28,44,2.7,20.646,32.907,0.352589,0.948599,0.981149,0.27,327.49,289.67,378.84,29.71,0.796174,0.796174,0.796174,0.424536,0.796174,0.424536,0.371638,0.0
Turin,2026-09-30T18:00:00+02:00,2026-09-30,18,9,273,1,16.02,75,9.68,46,1.2,10.881,32.047,0.18877,0.940698,1.0,0.12,151.63,130.44,180.09,21.64,0.385748,0.385748,0.385748,0.511926,0.385748,0.385748,0.0,0.126178
Turin,2026-09-30T19:00:00+02:00,2026-09-30,19,9,273,1,16.19,72,7.08,30,0.0,0.508,4.889,0.008873,0.984203,1.0,0.0,0.01,0.01,0.06,16.2,0.000129,0.000129,0.000129,0.565944,0.000129,0.000129,0.0,0.565815
Turin,2026-09-30T20:00:00+02:00,2026-09-30,20,9,273,0,15.35,71,6.83,41,0.0,-10.069,179.999,0.0,0.959703,1.0,0.0,0.0,0.0,0.0,15.35,0.0,0.0,0.0,0.560959,0.0,0.0,0.0,0.560959
Turin,2026-09-30T21:00:00+02:00,2026-09-30,21,9,273,0,13.41,78,7.9,49,0.0,-20.478,180.0,0.0,0.928815,1.0,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.0,0.495569,0.0,0.0,0.0,0.495569
Turin,2026-09-30T22:00:00+02:00,2026-09-30,22,9,273,0,13.1,74,9.08,33,0.0,-30.281,180.0,0.0,0.980112,1.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.393365,0.0,0.0,0.0,0.393365
Turin,2026-09-30T23:00:00+02:00,2026-09-30,23,9,273,0,11.82,77,7.71,36,0.0,-38.863,180.0,0.0,0.971776,1.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,0.28764,0.0,0.0,0.0,0.28764
Turin,2026-10-01T00:00:00+02:00,2026-10-01,0,10,274,0,12.71,81,5.36,39,0.0,-45.73,180.0,0.0,0.965946,1.0,0.0,0.0,0.0,0.0,12.71,0.0,0.0,0.0,0.09904,0.0,0.0,0.0,0.09904
Turin,2026-10-01T01:00:00+02:00,2026-10-01,1,10,274,0,12.43,78,6.76,40,0.0,-48.957,180.0,0.0,0.962146,1.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,0.0,0.099232,0.0,0.0,0.0,0.099232
Turin,2026-10-01T02:00:00+02:00,2026-10-01,2,10,274,0,11.28,87,7.32,49,0.0,-48.119,180.0,0.0,0.926171,1.0,0.0,0.0,0.0,0.0,11.28,0.0,0.0,0.0,0.100674,0.0,0.0,0.0,0.100674
Turin,2026-10-01T03:00:00+02:00,2026-10-01,3,10,274,0,10.63,84,7.03,37,0.0,-43.444,180.0,0.0,0.97014,1.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.108275,0.0,0.0,0.0,0.108275
Turin,2026-10-01T04:00:00+02:00,2026-10-01,4,10,274,0,11.43,75,5.67,38,0.0,-35.976,180.0,0.0,0.96787,1.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.135863,0.0,0.0,0.0,0.135863
Turin,2026-10-01T05:00:00+02:00,2026-10-01,5,10,274,0,12.53,75,5.2,41,0.0,-26.793,180.0,0.0,0.958503,1.0,0.0,0.0,0.0,0.0,12.53,0.0,0.0,0.0,0.20312,0.0,0.0,0.0,0.20312
Turin,2026-10-01T06:00:00+02:00,2026-10-01,6,10,274,0,14.47,74,8.43,50,0.0,-16.673,180.0,0.0,0.922286,1.0,0.0,0.0,0.0,0.0,14.47,0.0,0.0,0.0,0.307889,0.0,0.0,0.0,0.307889
Turin,2026-10-01T07:00:00+02:00,2026-10-01,7,10,274,0,14.04,79,8.25,45,0.0,-6.145,180.018,0.0,0.943736,1.0,0.0,0.0,0.0,0.0,14.04,0.0,0.0,0.0,0.397641,0.0,0.0,0.0,0.397641
Turin,2026-10-01T08:00:00+02:00,2026-10-01,8,10,274,1,15.52,71,6.21,51,0.4,4.391,337.454,0.076566,0.916031,1.0,0.04,38.9,33.23,54.59,17.23,0.116923,0.116923,0.116923,0.406672,0.116923,0.116923,0.0,0.289749
Turin,2026-10-01T09:00:00+02:00,2026-10-01,9,10,274,1,17.46,67,6.3,45,1.8,14.561,327.569,0.251412,0.944993,0.997039,0.18,218.31,195.6,265.05,25.74,0.56605,0.56605,0.56605,0.335882,0.56605,0.335882,0.230168,0.0
Turin,2026-10-01T10:00:00+02:00,2026-10-01,10,10,274,1,17.95,71,6.6,34,3.4,23.927,328.947,0.405579,0.978245,0.969812,0.34,385.04,350.84,467.16,32.55,0.970449,0.970449,0.970449,0.251803,0.970449,0.251803,0.718646,0.0
Turin,2026-10-01T11:00:00+02:00,2026-10-01,11,10,274,1,19.75,57,7.94,36,4.7,31.908,334.793,0.528559,0.973332,0.939521,0.47,519.06,499.77,651.75,40.12,1.311626,1.311626,1.311626,0.205794,1.311626,0.205794,1.105832,0.0
Turin,2026-10-01T12:00:00+02:00,2026-10-01,12,10,274,1,19.59,63,6.9,30,5.7,37.732,344.165,0.611973,0.985035,0.926755,0.57,610.19,579.94,759.04,43.31,1.506782,1.506782,1.506782,0.198,1.506782,0.198,1.308782,0.0
Turin,2026-10-01T13:00:00+02:00,2026-10-01,13,10,274,1,19.77,58,5.96,44,5.8,40.552,356.167,0.650135,0.94671,0.92434,0.58,651.92,608.48,772.73,43.92,1.529964,1.529964,1.529964,0.209197,1.529964,0.209197,1.320767,0.0
Turin,2026-10-01T14:00:00+02:00,2026-10-01,14,10,274,1,20.81,60,7.19,34,6.0,39.825,8.884,0.640445,0.976705,0.917482,0.6,641.32,613.05,794.07,45.63,1.560542,1.560542,1.560542,0.231711,1.560542,0.231711,1.328831,0.0
Turin,2026-10-01T15:00:00+02:00,2026-10-01,15,10,274,1,19.54,58,7.96,47,5.0,35.702,19.995,0.583563,0.937611,0.93673,0.5,579.14,535.92,680.96,40.82,1.366322,1.366322,1.366322,0.271805,1.366322,0.271805,1.094517,0.0
Turin,2026-10-01T16:00:00+02:00,2026-10-01,16,10,274,1,20.16,64,7.78,35,4.2,28.905,28.017,0.483365,0.975496,0.947167,0.42,469.75,439.89,577.64,38.21,1.171931,1.171931,1.171931,0.337561,1.171931,0.337561,0.83437,0.0
Turin,2026-10-01T17:00:00+02:00,2026-10-01,17,10,274,1,19.26,66,6.79,40,2.7,20.284,32.255,0.346681,0.961232,0.97408,0.27,321.09,294.26,391.14,31.48,0.816105,0.816105,0.816105,0.425261,0.816105,0.425261,0.390844,0.0
Turin,2026-10-01T18:00:00+02:00,2026-10-01,18,10,274,1,17.97,66,8.5,53,1.1,10.534,30.887,0.182824,0.907667,1.0,0.11,145.37,125.45,173.25,23.39,0.371106,0.371106,0.371106,0.512801,0.371106,0.371106,0.0,0.141695
Turin,2026-10-01T19:00:00+02:00,2026-10-01,19,10,274,1,17.42,75,7.98,56,0.0,0.17,1.575,0.002961,0.88681,1.0,0.0,0.0,0.0,0.0,17.42,0.0,0.0,0.0,0.566911,0.0,0.0,0.0,0.566911
Turin,2026-10-01T20:00:00+02:00,2026-10-01,20,10,274,0,16.65,72,7.64,44,0.0,-10.408,179.999,0.0,0.946175,1.0,0.0,0.0,0.0,0.0,16.65,0.0,0.0,0.0,0.561917,0.0,0.0,0.0,0.561917
Turin,2026-10-01T21:00:00+02:00,2026-10-01,21,10,274,0,14.18,75,8.76,43,0.0,-20.824,180.0,0.0,0.951841,1.0,0.0,0.0,0.0,0.0,14.18,0.0,0.0,0.0,0.496416,0.0,0.0,0.0,0.496416
Turin,2026-10-01T22:00:00+02:00,2026-10-01,22,10,274,0,14.3,70,8.77,42,0.0,-30.641,180.0,0.0,0.955727,1.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.394037,0.0,0.0,0.0,0.394037
Turin,2026-10-01T23:00:00+02:00,2026-10-01,23,10,274,0,13.35,74,5.74,43,0.0,-39.245,180.0,0.0,0.953004,1.0,0.0,0.0,0.0,0.0,13.35,0.0,0.0,0.0,0.288131,0.0,0.0,0.0,0.288131
Turin,2026-10-02T00:00:00+02:00,2026-10-02,0,10,275,0,8.26,86,7.46,59,0.0,-46.129,180.0,0.0,0.869466,1.0,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,0.09921,0.0,0.0,0.0,0.09921
Turin,2026-10-02T01:00:00+02:00,2026-10-02,1,10,275,0,7.66,95,7.4,51,0.0,-49.359,180.0,0.0,0.913969,1.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0,0.099402,0.0,0.0,0.0,0.099402
Turin,2026-10-02T02:00:00+02:00,2026-10-02,2,10,275,0,6.58,92,7.66,57,0.0,-48.492,180.0,0.0,0.88322,1.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.100846,0.0,0.0,0.0,0.100846
Turin,2026-10-02T03:00:00+02:00,2026-10-02,3,10,275,0,8.34,94,8.12,56,0.0,-43.771,180.0,0.0,0.889525,1.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.108461,0.0,0.0,0.0,0.108461
Turin,2026-10-02T04:00:00+02:00,2026-10-02,4,10,275,0,7.44,87,7.62,54,0.0,-36.258,180.0,0.0,0.900452,1.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.0,0.136095,0.0,0.0,0.0,0.136095
Turin,2026-10-02T05:00:00+02:00,2026-10-02,5,10,275,0,9.02,89,5.16,40,0.0,-27.042,180.0,0.0,0.960381,1.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0,0.0,0.203468,0.0,0.0,0.0,0.203468
Turin,2026-10-02T06:00:00+02:00,2026-10-02,6,10,275,0,9.33,93,7.83,59,0.0,-16.903,180.0,0.0,0.868943,1.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0,0.308417,0.0,0.0,0.0,0.308417
Turin,2026-10-02T07:00:00+02:00,2026-10-02,7,10,275,0,11.04,78,5.37,47,0.0,-6.369,359.978,0.0,0.9341,1.0,0.0,0.0,0.0,0.0,11.04,0.0,0.0,0.0,0.398322,0.0,0.0,0.0,0.398322
Turin,2026-10-02T08:00:00+02:00,2026-10-02,8,10,275,1,11.26,82,7.41,45,0.4,4.161,339.143,0.072561,0.943867,1.0,0.04,35.33,29.44,51.4,12.86,0.110098,0.110098,0.110098,0.407369,0.110098,0.110098,0.0,0.297271
Turin,2026-10-02T09:00:00+02:00,2026-10-02,9,10,275,1,11.94,76,5.35,43,1.8,14.314,328.431,0.247236,0.953324,1.0,0.18,213.83,185.13,255.1,19.91,0.546414,0.546414,0.546414,0.336457,0.546414,0.336457,0.209957,0.0
Turin,2026-10-02T10:00:00+02:00,2026-10-02,10,10,275,1,14.6,75,5.02,48,3.1,23.652,329.528,0.401183,0.932308,0.988808,0.31,380.26,324.31,422.49,27.8,0.894837,0.894837,0.894837,0.252234,0.894837,0.252234,0.642603,0.0
Turin,2026-10-02T11:00:00+02:00,2026-10-02,11,10,275,1,15.35,78,7.15,51,4.3,31.595,335.218,0.523911,0.914866,0.97116,0.43,513.99,424.19,539.37,32.21,1.12202,1.12202,1.12202,0.206146,1.12202,0.206146,0.915874,0.0
Turin,2026-10-02T12:00:00+02:00,2026-10-02,12,10,275,1,15.84,71,5.65,39,5.5,37.377,344.452,0.607055,0.965281,0.948742,0.55,604.81,543.71,703.08,37.81,1.428793,1.428793,1.428793,0.198339,1.428793,0.198339,1.230454,0.0
Turin,2026-10-02T13:00:00+02:00,2026-10-02,13,10,275,1,15.99,68,5.94,34,6.0,40.162,356.289,0.64495,0.976925,0.939347,0.6,646.25,594.79,773.61,40.16,1.556556,1.556556,1.556556,0.209556,1.556556,0.209556,1.347,0.0
Turin,2026-10-02T14:00:00+02:00,2026-10-02,14,10,275,1,15.3,78,6.84,50,5.5,39.421,8.819,0.635014,0.922358,0.955683,0.55,635.38,526.46,664.82,36.08,1.360943,1.360943,1.360943,0.232108,1.360943,0.232108,1.128835,0.0
